fecha,sucursal,tamano,n_tickets,ingreso_total_mxn,n_con_bebida,tasa_conversion_bebida
2025-06-30,Jurica,Grande,44,11770.0,37,0.8409
2025-06-30,Jurica,Mediano,110,23735.0,87,0.7909
2025-06-30,Juriquilla,Chico,120,19810.0,93,0.775
2025-06-30,Juriquilla,Grande,81,21535.0,64,0.7901
2025-06-30,Juriquilla,Mediano,158,33895.0,120,0.7595
2025-07-01,Campanario,Chico,122,19830.0,86,0.7049
2025-07-01,Campanario,Grande,77,20570.0,64,0.8312
2025-07-01,Campanario,Mediano,192,41320.0,148,0.7708
2025-07-01,Centro Sur,Chico,68,11180.0,51,0.75
2025-07-01,Centro Sur,Grande,38,10205.0,33,0.8684
2025-07-01,Centro Sur,Mediano,120,25755.0,91,0.7583
2025-07-01,El Refugio,Chico,75,12330.0,57,0.76
2025-07-01,El Refugio,Grande,71,18785.0,54,0.7606
2025-07-01,El Refugio,Mediano,149,32060.0,115,0.7718
2025-07-01,Jurica,Chico,71,11875.0,59,0.831
2025-07-01,Jurica,Grande,34,8950.0,25,0.7353
2025-07-01,Jurica,Mediano,111,23580.0,78,0.7027
2025-07-01,Juriquilla,Chico,101,16690.0,78,0.7723
2025-07-01,Juriquilla,Grande,87,22955.0,64,0.7356
2025-07-01,Juriquilla,Mediano,182,38800.0,131,0.7198
2025-07-02,Campanario,Chico,105,17455.0,84,0.8
2025-07-02,Campanario,Grande,69,18365.0,55,0.7971
2025-07-02,Campanario,Mediano,187,40110.0,141,0.754
2025-07-02,Centro Sur,Chico,71,11660.0,53,0.7465
2025-07-02,Centro Sur,Grande,40,10605.0,31,0.775
2025-07-02,Centro Sur,Mediano,109,23400.0,83,0.7615
2025-07-02,El Refugio,Chico,93,15175.0,67,0.7204
2025-07-02,El Refugio,Grande,52,13845.0,42,0.8077
2025-07-02,El Refugio,Mediano,158,34025.0,123,0.7785
2025-07-02,Jurica,Chico,49,7955.0,34,0.6939
2025-07-02,Jurica,Grande,40,10590.0,31,0.775
2025-07-02,Jurica,Mediano,115,24435.0,81,0.7043
2025-07-02,Juriquilla,Chico,133,21885.0,101,0.7594
2025-07-02,Juriquilla,Grande,64,16830.0,46,0.7188
2025-07-02,Juriquilla,Mediano,181,39175.0,146,0.8066
2025-07-03,Campanario,Chico,103,16850.0,76,0.7379
2025-07-03,Campanario,Grande,61,16080.0,45,0.7377
2025-07-03,Campanario,Mediano,163,34845.0,120,0.7362
2025-07-03,Centro Sur,Chico,51,8325.0,37,0.7255
2025-07-03,Centro Sur,Grande,45,11815.0,32,0.7111
2025-07-03,Centro Sur,Mediano,130,27810.0,96,0.7385
2025-07-03,El Refugio,Chico,85,14160.0,69,0.8118
2025-07-03,El Refugio,Grande,60,16055.0,50,0.8333
2025-07-03,El Refugio,Mediano,146,31465.0,115,0.7877
2025-07-03,Jurica,Chico,65,10855.0,53,0.8154
2025-07-03,Jurica,Grande,60,15785.0,44,0.7333
2025-07-03,Jurica,Mediano,102,21915.0,78,0.7647
2025-07-03,Juriquilla,Chico,117,19280.0,89,0.7607
2025-07-03,Juriquilla,Grande,93,24385.0,65,0.6989
2025-07-03,Juriquilla,Mediano,179,38420.0,135,0.7542
2025-07-04,Campanario,Chico,85,13965.0,64,0.7529
2025-07-04,Campanario,Grande,67,17505.0,45,0.6716
2025-07-04,Campanario,Mediano,168,36025.0,127,0.756
2025-07-04,Centro Sur,Chico,59,9435.0,38,0.6441
2025-07-04,Centro Sur,Grande,36,9480.0,26,0.7222
2025-07-04,Centro Sur,Mediano,104,22265.0,78,0.75
2025-07-04,El Refugio,Chico,66,10705.0,46,0.697
2025-07-04,El Refugio,Grande,43,11360.0,32,0.7442
2025-07-04,El Refugio,Mediano,128,27415.0,95,0.7422
2025-07-04,Jurica,Chico,58,9515.0,43,0.7414
2025-07-04,Jurica,Grande,40,10530.0,29,0.725
2025-07-04,Jurica,Mediano,91,19530.0,69,0.7582
2025-07-04,Juriquilla,Chico,98,16070.0,72,0.7347
2025-07-04,Juriquilla,Grande,61,16100.0,45,0.7377
2025-07-04,Juriquilla,Mediano,154,32890.0,112,0.7273
2025-07-05,Campanario,Chico,96,16050.0,79,0.8229
2025-07-05,Campanario,Grande,46,12265.0,37,0.8043
2025-07-05,Campanario,Mediano,131,27775.0,90,0.687
2025-07-05,Centro Sur,Chico,61,10110.0,48,0.7869
2025-07-05,Centro Sur,Grande,45,11785.0,31,0.6889
2025-07-05,Centro Sur,Mediano,95,20195.0,67,0.7053
2025-07-05,El Refugio,Chico,73,12165.0,59,0.8082
2025-07-05,El Refugio,Grande,49,12790.0,33,0.6735
2025-07-05,El Refugio,Mediano,135,28905.0,100,0.7407
2025-07-05,Jurica,Chico,54,8975.0,43,0.7963
2025-07-05,Jurica,Grande,40,10705.0,33,0.825
2025-07-05,Jurica,Mediano,80,17095.0,59,0.7375
2025-07-05,Juriquilla,Chico,102,16735.0,75,0.7353
2025-07-05,Juriquilla,Grande,54,14315.0,41,0.7593
2025-07-05,Juriquilla,Mediano,166,35740.0,130,0.7831
2025-07-06,Campanario,Chico,81,13030.0,54,0.6667
2025-07-06,Campanario,Grande,65,17100.0,47,0.7231
2025-07-06,Campanario,Mediano,132,28245.0,98,0.7424
2025-07-06,Centro Sur,Chico,29,4735.0,21,0.7241
2025-07-06,Centro Sur,Grande,31,8085.0,21,0.6774
2025-07-06,Centro Sur,Mediano,96,20345.0,67,0.6979
2025-07-06,El Refugio,Chico,74,12115.0,55,0.7432
2025-07-06,El Refugio,Grande,42,11105.0,32,0.7619
2025-07-06,El Refugio,Mediano,138,29450.0,101,0.7319
2025-07-06,Jurica,Chico,73,12105.0,57,0.7808
2025-07-06,Jurica,Grande,32,8455.0,24,0.75
2025-07-06,Jurica,Mediano,89,19105.0,68,0.764
2025-07-06,Juriquilla,Chico,93,15240.0,69,0.7419
2025-07-06,Juriquilla,Grande,61,16115.0,45,0.7377
2025-07-06,Juriquilla,Mediano,164,34980.0,119,0.7256
2025-07-07,Campanario,Chico,114,18415.0,78,0.6842
2025-07-07,Campanario,Grande,67,17610.0,48,0.7164
2025-07-07,Campanario,Mediano,177,37700.0,127,0.7175
2025-07-07,Centro Sur,Chico,64,10410.0,45,0.7031
2025-07-07,Centro Sur,Grande,48,12765.0,38,0.7917
2025-07-07,Centro Sur,Mediano,116,25080.0,92,0.7931
2025-07-07,El Refugio,Chico,85,13870.0,61,0.7176
2025-07-07,El Refugio,Grande,65,17355.0,53,0.8154
2025-07-07,El Refugio,Mediano,149,31860.0,110,0.7383
2025-07-07,Jurica,Chico,59,9765.0,46,0.7797
2025-07-07,Jurica,Grande,44,11790.0,37,0.8409
2025-07-07,Jurica,Mediano,102,21960.0,79,0.7745
2025-07-07,Juriquilla,Chico,123,19855.0,83,0.6748
2025-07-07,Juriquilla,Grande,73,19105.0,50,0.6849
2025-07-07,Juriquilla,Mediano,189,40415.0,141,0.746
2025-07-08,Campanario,Chico,104,17055.0,77,0.7404
2025-07-08,Campanario,Grande,85,22355.0,61,0.7176
2025-07-08,Campanario,Mediano,192,41450.0,152,0.7917
2025-07-08,Centro Sur,Chico,54,8815.0,39,0.7222
2025-07-08,Centro Sur,Grande,41,10620.0,25,0.6098
2025-07-08,Centro Sur,Mediano,124,26435.0,90,0.7258
2025-07-08,El Refugio,Chico,93,15350.0,72,0.7742
2025-07-08,El Refugio,Grande,49,12950.0,37,0.7551
2025-07-08,El Refugio,Mediano,118,24885.0,79,0.6695
2025-07-08,Jurica,Chico,56,9445.0,48,0.8571
2025-07-08,Jurica,Grande,42,11150.0,33,0.7857
2025-07-08,Jurica,Mediano,107,22705.0,75,0.7009
2025-07-08,Juriquilla,Chico,109,17830.0,80,0.7339
2025-07-08,Juriquilla,Grande,69,18390.0,56,0.8116
2025-07-08,Juriquilla,Mediano,177,37805.0,130,0.7345
2025-07-09,Campanario,Chico,105,17480.0,85,0.8095
2025-07-09,Campanario,Grande,79,20860.0,59,0.7468
2025-07-09,Campanario,Mediano,184,38870.0,124,0.6739
2025-07-09,Centro Sur,Chico,46,7610.0,36,0.7826
2025-07-09,Centro Sur,Grande,33,8720.0,25,0.7576
2025-07-09,Centro Sur,Mediano,112,23865.0,80,0.7143
2025-07-09,El Refugio,Chico,86,13985.0,61,0.7093
2025-07-09,El Refugio,Grande,60,15785.0,43,0.7167
2025-07-09,El Refugio,Mediano,153,32665.0,111,0.7255
2025-07-09,Jurica,Chico,58,9675.0,47,0.8103
2025-07-09,Jurica,Grande,36,9585.0,29,0.8056
2025-07-09,Jurica,Mediano,109,23310.0,81,0.7431
2025-07-09,Juriquilla,Chico,105,17125.0,77,0.7333
2025-07-09,Juriquilla,Grande,77,20185.0,53,0.6883
2025-07-09,Juriquilla,Mediano,178,37820.0,126,0.7079
2025-07-10,Campanario,Chico,111,18340.0,86,0.7748
2025-07-10,Campanario,Grande,75,20035.0,62,0.8267
2025-07-10,Campanario,Mediano,177,37780.0,129,0.7288
2025-07-10,Centro Sur,Chico,72,11780.0,52,0.7222
2025-07-10,Centro Sur,Grande,58,15335.0,44,0.7586
2025-07-10,Centro Sur,Mediano,104,22470.0,83,0.7981
2025-07-10,El Refugio,Chico,96,15795.0,73,0.7604
2025-07-10,El Refugio,Grande,52,13825.0,41,0.7885
2025-07-10,El Refugio,Mediano,141,29960.0,98,0.695
2025-07-10,Jurica,Chico,56,9365.0,47,0.8393
2025-07-10,Jurica,Grande,46,12025.0,32,0.6957
2025-07-10,Jurica,Mediano,118,25680.0,98,0.8305
2025-07-10,Juriquilla,Chico,109,17755.0,78,0.7156
2025-07-10,Juriquilla,Grande,94,25150.0,78,0.8298
2025-07-10,Juriquilla,Mediano,209,44620.0,153,0.7321
2025-07-11,Campanario,Chico,88,14585.0,69,0.7841
2025-07-11,Campanario,Grande,67,17790.0,52,0.7761
2025-07-11,Campanario,Mediano,136,29325.0,108,0.7941
2025-07-11,Centro Sur,Chico,68,11220.0,52,0.7647
2025-07-11,Centro Sur,Grande,38,10115.0,30,0.7895
2025-07-11,Centro Sur,Mediano,91,19240.0,62,0.6813
2025-07-11,El Refugio,Chico,77,12745.0,60,0.7792
2025-07-11,El Refugio,Grande,54,14270.0,40,0.7407
2025-07-11,El Refugio,Mediano,138,29755.0,109,0.7899
2025-07-11,Jurica,Chico,61,9990.0,46,0.7541
2025-07-11,Jurica,Grande,36,9675.0,31,0.8611
2025-07-11,Jurica,Mediano,88,18855.0,66,0.75
2025-07-11,Juriquilla,Chico,92,14965.0,65,0.7065
2025-07-11,Juriquilla,Grande,68,17900.0,50,0.7353
2025-07-11,Juriquilla,Mediano,154,32715.0,108,0.7013
2025-07-12,Campanario,Chico,106,17340.0,77,0.7264
2025-07-12,Campanario,Grande,66,17275.0,45,0.6818
2025-07-12,Campanario,Mediano,150,31925.0,107,0.7133
2025-07-12,Centro Sur,Chico,56,9165.0,41,0.7321
2025-07-12,Centro Sur,Grande,30,7945.0,23,0.7667
2025-07-12,Centro Sur,Mediano,96,20750.0,76,0.7917
2025-07-12,El Refugio,Chico,72,12120.0,62,0.8611
2025-07-12,El Refugio,Grande,64,17065.0,52,0.8125
2025-07-12,El Refugio,Mediano,119,25445.0,88,0.7395
2025-07-12,Jurica,Chico,47,7510.0,30,0.6383
2025-07-12,Jurica,Grande,41,10960.0,34,0.8293
2025-07-12,Jurica,Mediano,83,17995.0,68,0.8193
2025-07-12,Juriquilla,Chico,103,17160.0,84,0.8155
2025-07-12,Juriquilla,Grande,52,13945.0,44,0.8462
2025-07-12,Juriquilla,Mediano,159,34440.0,128,0.805
2025-07-13,Campanario,Chico,90,14575.0,62,0.6889
2025-07-13,Campanario,Grande,73,19365.0,57,0.7808
2025-07-13,Campanario,Mediano,166,35380.0,119,0.7169
2025-07-13,Centro Sur,Chico,60,9885.0,46,0.7667
2025-07-13,Centro Sur,Grande,32,8465.0,24,0.75
2025-07-13,Centro Sur,Mediano,87,18665.0,66,0.7586
2025-07-13,El Refugio,Chico,71,11620.0,52,0.7324
2025-07-13,El Refugio,Grande,54,14425.0,44,0.8148
2025-07-13,El Refugio,Mediano,122,26065.0,90,0.7377
2025-07-13,Jurica,Chico,61,9960.0,44,0.7213
2025-07-13,Jurica,Grande,34,8935.0,24,0.7059
2025-07-13,Jurica,Mediano,91,19595.0,72,0.7912
2025-07-13,Juriquilla,Chico,83,13800.0,66,0.7952
2025-07-13,Juriquilla,Grande,57,15065.0,43,0.7544
2025-07-13,Juriquilla,Mediano,158,33415.0,107,0.6772
2025-07-14,Campanario,Chico,132,21470.0,94,0.7121
2025-07-14,Campanario,Grande,63,16795.0,51,0.8095
2025-07-14,Campanario,Mediano,188,40250.0,141,0.75
2025-07-14,Centro Sur,Chico,63,10450.0,50,0.7937
2025-07-14,Centro Sur,Grande,57,15030.0,42,0.7368
2025-07-14,Centro Sur,Mediano,102,21560.0,69,0.6765
2025-07-14,El Refugio,Chico,89,14700.0,69,0.7753
2025-07-14,El Refugio,Grande,61,16020.0,43,0.7049
2025-07-14,El Refugio,Mediano,138,29750.0,108,0.7826
2025-07-14,Jurica,Chico,69,11445.0,55,0.7971
2025-07-14,Jurica,Grande,38,9935.0,26,0.6842
2025-07-14,Jurica,Mediano,100,21140.0,68,0.68
2025-07-14,Juriquilla,Chico,112,18735.0,93,0.8304
2025-07-14,Juriquilla,Grande,55,14565.0,42,0.7636
2025-07-14,Juriquilla,Mediano,180,38330.0,129,0.7167
2025-07-15,Campanario,Chico,112,18230.0,80,0.7143
2025-07-15,Campanario,Grande,75,19895.0,58,0.7733
2025-07-15,Campanario,Mediano,156,33365.0,115,0.7372
2025-07-15,Centro Sur,Chico,69,11345.0,52,0.7536
2025-07-15,Centro Sur,Grande,39,10270.0,28,0.7179
2025-07-15,Centro Sur,Mediano,116,24885.0,88,0.7586
2025-07-15,El Refugio,Chico,91,15000.0,69,0.7582
2025-07-15,El Refugio,Grande,68,18155.0,56,0.8235
2025-07-15,El Refugio,Mediano,136,29685.0,116,0.8529
2025-07-15,Jurica,Chico,56,9320.0,45,0.8036
2025-07-15,Jurica,Grande,45,11790.0,31,0.6889
2025-07-15,Jurica,Mediano,112,24120.0,87,0.7768
2025-07-15,Juriquilla,Chico,93,15165.0,67,0.7204
2025-07-15,Juriquilla,Grande,68,17880.0,49,0.7206
2025-07-15,Juriquilla,Mediano,189,40155.0,134,0.709
2025-07-16,Campanario,Chico,98,16015.0,71,0.7245
2025-07-16,Campanario,Grande,71,18720.0,52,0.7324
2025-07-16,Campanario,Mediano,188,40255.0,140,0.7447
2025-07-16,Centro Sur,Chico,41,6755.0,32,0.7805
2025-07-16,Centro Sur,Grande,41,10690.0,27,0.6585
2025-07-16,Centro Sur,Mediano,99,21020.0,70,0.7071
2025-07-16,El Refugio,Chico,102,16640.0,73,0.7157
2025-07-16,El Refugio,Grande,45,11675.0,28,0.6222
2025-07-16,El Refugio,Mediano,157,33555.0,115,0.7325
2025-07-16,Jurica,Chico,52,8510.0,38,0.7308
2025-07-16,Jurica,Grande,40,10620.0,31,0.775
2025-07-16,Jurica,Mediano,115,24920.0,93,0.8087
2025-07-16,Juriquilla,Chico,87,14185.0,62,0.7126
2025-07-16,Juriquilla,Grande,65,17385.0,54,0.8308
2025-07-16,Juriquilla,Mediano,173,37255.0,134,0.7746
2025-07-17,Campanario,Chico,105,17030.0,74,0.7048
2025-07-17,Campanario,Grande,69,18390.0,56,0.8116
2025-07-17,Campanario,Mediano,193,41210.0,142,0.7358
2025-07-17,Centro Sur,Chico,61,10260.0,52,0.8525
2025-07-17,Centro Sur,Grande,50,13175.0,36,0.72
2025-07-17,Centro Sur,Mediano,115,24425.0,81,0.7043
2025-07-17,El Refugio,Chico,80,13370.0,66,0.825
2025-07-17,El Refugio,Grande,48,12485.0,31,0.6458
2025-07-17,El Refugio,Mediano,131,27955.0,95,0.7252
2025-07-17,Jurica,Chico,55,8910.0,38,0.6909
2025-07-17,Jurica,Grande,37,9865.0,30,0.8108
2025-07-17,Jurica,Mediano,89,18790.0,60,0.6742
2025-07-17,Juriquilla,Chico,113,18810.0,91,0.8053
2025-07-17,Juriquilla,Grande,74,19625.0,58,0.7838
2025-07-17,Juriquilla,Mediano,158,33750.0,116,0.7342
2025-07-18,Campanario,Chico,91,14935.0,68,0.7473
2025-07-18,Campanario,Grande,70,18430.0,51,0.7286
2025-07-18,Campanario,Mediano,164,35045.0,122,0.7439
2025-07-18,Centro Sur,Chico,51,8340.0,37,0.7255
2025-07-18,Centro Sur,Grande,29,7710.0,23,0.7931
2025-07-18,Centro Sur,Mediano,68,14730.0,55,0.8088
2025-07-18,El Refugio,Chico,69,11480.0,55,0.7971
2025-07-18,El Refugio,Grande,57,14960.0,40,0.7018
2025-07-18,El Refugio,Mediano,128,27185.0,90,0.7031
2025-07-18,Jurica,Chico,56,9355.0,46,0.8214
2025-07-18,Jurica,Grande,35,9145.0,24,0.6857
2025-07-18,Jurica,Mediano,90,19175.0,65,0.7222
2025-07-18,Juriquilla,Chico,81,13265.0,60,0.7407
2025-07-18,Juriquilla,Grande,65,16915.0,42,0.6462
2025-07-18,Juriquilla,Mediano,172,36785.0,127,0.7384
2025-07-19,Campanario,Chico,92,15070.0,68,0.7391
2025-07-19,Campanario,Grande,68,17745.0,45,0.6618
2025-07-19,Campanario,Mediano,146,31200.0,107,0.7329
2025-07-19,Centro Sur,Chico,69,11405.0,54,0.7826
2025-07-19,Centro Sur,Grande,47,12175.0,29,0.617
2025-07-19,Centro Sur,Mediano,94,20260.0,74,0.7872
2025-07-19,El Refugio,Chico,77,12625.0,57,0.7403
2025-07-19,El Refugio,Grande,53,13790.0,34,0.6415
2025-07-19,El Refugio,Mediano,124,26725.0,97,0.7823
2025-07-19,Jurica,Chico,60,9755.0,43,0.7167
2025-07-19,Jurica,Grande,41,10575.0,24,0.5854
2025-07-19,Jurica,Mediano,84,18120.0,66,0.7857
2025-07-19,Juriquilla,Chico,100,16435.0,75,0.75
2025-07-19,Juriquilla,Grande,64,16905.0,48,0.75
2025-07-19,Juriquilla,Mediano,175,37475.0,130,0.7429
2025-07-20,Campanario,Chico,86,14525.0,74,0.8605
2025-07-20,Campanario,Grande,62,16255.0,43,0.6935
2025-07-20,Campanario,Mediano,141,30200.0,106,0.7518
2025-07-20,Centro Sur,Chico,61,10160.0,49,0.8033
2025-07-20,Centro Sur,Grande,45,11855.0,33,0.7333
2025-07-20,Centro Sur,Mediano,117,25050.0,87,0.7436
2025-07-20,El Refugio,Chico,59,9775.0,46,0.7797
2025-07-20,El Refugio,Grande,65,17075.0,46,0.7077
2025-07-20,El Refugio,Mediano,130,28070.0,103,0.7923
2025-07-20,Jurica,Chico,44,7100.0,30,0.6818
2025-07-20,Jurica,Grande,47,12375.0,34,0.7234
2025-07-20,Jurica,Mediano,93,19855.0,68,0.7312
2025-07-20,Juriquilla,Chico,109,17930.0,83,0.7615
2025-07-20,Juriquilla,Grande,64,17000.0,50,0.7812
2025-07-20,Juriquilla,Mediano,153,32740.0,114,0.7451
2025-07-21,Campanario,Chico,103,17120.0,82,0.7961
2025-07-21,Campanario,Grande,57,15205.0,46,0.807
2025-07-21,Campanario,Mediano,166,35200.0,114,0.6867
2025-07-21,Centro Sur,Chico,64,10515.0,48,0.75
2025-07-21,Centro Sur,Grande,40,10790.0,35,0.875
2025-07-21,Centro Sur,Mediano,101,21630.0,76,0.7525
2025-07-21,El Refugio,Chico,85,14075.0,67,0.7882
2025-07-21,El Refugio,Grande,70,18620.0,55,0.7857
2025-07-21,El Refugio,Mediano,162,34695.0,122,0.7531
2025-07-21,Jurica,Chico,68,11280.0,53,0.7794
2025-07-21,Jurica,Grande,43,11280.0,30,0.6977
2025-07-21,Jurica,Mediano,95,20265.0,69,0.7263
2025-07-21,Juriquilla,Chico,100,16185.0,68,0.68
2025-07-21,Juriquilla,Grande,68,18100.0,54,0.7941
2025-07-21,Juriquilla,Mediano,208,44805.0,163,0.7837
2025-07-22,Campanario,Chico,103,16835.0,74,0.7184
2025-07-22,Campanario,Grande,81,21135.0,54,0.6667
2025-07-22,Campanario,Mediano,160,34370.0,122,0.7625
2025-07-22,Centro Sur,Chico,63,10300.0,46,0.7302
2025-07-22,Centro Sur,Grande,34,8845.0,22,0.6471
2025-07-22,Centro Sur,Mediano,108,23180.0,82,0.7593
2025-07-22,El Refugio,Chico,78,12630.0,54,0.6923
2025-07-22,El Refugio,Grande,57,14955.0,40,0.7018
2025-07-22,El Refugio,Mediano,137,29710.0,112,0.8175
2025-07-22,Jurica,Chico,84,13835.0,64,0.7619
2025-07-22,Jurica,Grande,34,9085.0,28,0.8235
2025-07-22,Jurica,Mediano,119,25815.0,97,0.8151
2025-07-22,Juriquilla,Chico,116,19115.0,89,0.7672
2025-07-22,Juriquilla,Grande,78,20845.0,65,0.8333
2025-07-22,Juriquilla,Mediano,179,38200.0,131,0.7318
2025-07-23,Campanario,Chico,113,18550.0,84,0.7434
2025-07-23,Campanario,Grande,74,19485.0,54,0.7297
2025-07-23,Campanario,Mediano,202,42965.0,143,0.7079
2025-07-23,Centro Sur,Chico,62,10280.0,50,0.8065
2025-07-23,Centro Sur,Grande,36,9605.0,29,0.8056
2025-07-23,Centro Sur,Mediano,112,23830.0,80,0.7143
2025-07-23,El Refugio,Chico,90,15030.0,74,0.8222
2025-07-23,El Refugio,Grande,59,15935.0,53,0.8983
2025-07-23,El Refugio,Mediano,157,33935.0,125,0.7962
2025-07-23,Jurica,Chico,68,11210.0,52,0.7647
2025-07-23,Jurica,Grande,52,13860.0,42,0.8077
2025-07-23,Jurica,Mediano,121,25935.0,91,0.7521
2025-07-23,Juriquilla,Chico,100,16470.0,76,0.76
2025-07-23,Juriquilla,Grande,65,17415.0,55,0.8462
2025-07-23,Juriquilla,Mediano,186,40020.0,144,0.7742
2025-07-24,Campanario,Chico,119,19480.0,88,0.7395
2025-07-24,Campanario,Grande,65,17215.0,50,0.7692
2025-07-24,Campanario,Mediano,161,34460.0,120,0.7453
2025-07-24,Centro Sur,Chico,55,9105.0,43,0.7818
2025-07-24,Centro Sur,Grande,45,12005.0,36,0.8
2025-07-24,Centro Sur,Mediano,95,20585.0,77,0.8105
2025-07-24,El Refugio,Chico,80,13120.0,59,0.7375
2025-07-24,El Refugio,Grande,53,13800.0,35,0.6604
2025-07-24,El Refugio,Mediano,160,33780.0,107,0.6688
2025-07-24,Jurica,Chico,60,9780.0,43,0.7167
2025-07-24,Jurica,Grande,53,13975.0,40,0.7547
2025-07-24,Jurica,Mediano,117,25295.0,93,0.7949
2025-07-24,Juriquilla,Chico,99,16290.0,76,0.7677
2025-07-24,Juriquilla,Grande,89,23580.0,68,0.764
2025-07-24,Juriquilla,Mediano,174,37370.0,133,0.7644
2025-07-25,Campanario,Chico,103,17090.0,82,0.7961
2025-07-25,Campanario,Grande,52,13845.0,42,0.8077
2025-07-25,Campanario,Mediano,179,38615.0,141,0.7877
2025-07-25,Centro Sur,Chico,60,9855.0,45,0.75
2025-07-25,Centro Sur,Grande,41,10790.0,29,0.7073
2025-07-25,Centro Sur,Mediano,91,19430.0,67,0.7363
2025-07-25,El Refugio,Chico,78,12985.0,63,0.8077
2025-07-25,El Refugio,Grande,52,13715.0,38,0.7308
2025-07-25,El Refugio,Mediano,131,28500.0,109,0.8321
2025-07-25,Jurica,Chico,61,10160.0,49,0.8033
2025-07-25,Jurica,Grande,36,9610.0,29,0.8056
2025-07-25,Jurica,Mediano,102,21820.0,76,0.7451
2025-07-25,Juriquilla,Chico,104,17055.0,77,0.7404
2025-07-25,Juriquilla,Grande,60,15695.0,41,0.6833
2025-07-25,Juriquilla,Mediano,146,31270.0,109,0.7466
2025-07-26,Campanario,Chico,96,15625.0,68,0.7083
2025-07-26,Campanario,Grande,56,14975.0,47,0.8393
2025-07-26,Campanario,Mediano,166,35405.0,120,0.7229
2025-07-26,Centro Sur,Chico,46,7335.0,29,0.6304
2025-07-26,Centro Sur,Grande,33,8680.0,24,0.7273
2025-07-26,Centro Sur,Mediano,103,21755.0,69,0.6699
2025-07-26,El Refugio,Chico,75,12465.0,60,0.8
2025-07-26,El Refugio,Grande,45,11820.0,32,0.7111
2025-07-26,El Refugio,Mediano,121,25955.0,92,0.7603
2025-07-26,Jurica,Chico,55,8985.0,40,0.7273
2025-07-26,Jurica,Grande,33,8500.0,19,0.5758
2025-07-26,Jurica,Mediano,99,21080.0,71,0.7172
2025-07-26,Juriquilla,Chico,104,17440.0,87,0.8365
2025-07-26,Juriquilla,Grande,58,15245.0,42,0.7241
2025-07-26,Juriquilla,Mediano,146,31570.0,117,0.8014
2025-07-27,Campanario,Chico,91,15020.0,71,0.7802
2025-07-27,Campanario,Grande,56,14715.0,40,0.7143
2025-07-27,Campanario,Mediano,178,37885.0,127,0.7135
2025-07-27,Centro Sur,Chico,55,9045.0,42,0.7636
2025-07-27,Centro Sur,Grande,39,10070.0,23,0.5897
2025-07-27,Centro Sur,Mediano,93,20250.0,78,0.8387
2025-07-27,El Refugio,Chico,68,10975.0,46,0.6765
2025-07-27,El Refugio,Grande,43,11445.0,34,0.7907
2025-07-27,El Refugio,Mediano,117,25250.0,92,0.7863
2025-07-27,Jurica,Chico,58,9530.0,44,0.7586
2025-07-27,Jurica,Grande,45,11895.0,34,0.7556
2025-07-27,Jurica,Mediano,84,17930.0,62,0.7381
2025-07-27,Juriquilla,Chico,118,19295.0,86,0.7288
2025-07-27,Juriquilla,Grande,70,18625.0,56,0.8
2025-07-27,Juriquilla,Mediano,146,31040.0,104,0.7123
2025-07-28,Campanario,Chico,119,19605.0,91,0.7647
2025-07-28,Campanario,Grande,75,19880.0,57,0.76
2025-07-28,Campanario,Mediano,171,36490.0,125,0.731
2025-07-28,Centro Sur,Chico,61,10045.0,46,0.7541
2025-07-28,Centro Sur,Grande,51,13070.0,28,0.549
2025-07-28,Centro Sur,Mediano,105,22225.0,72,0.6857
2025-07-28,El Refugio,Chico,74,12010.0,52,0.7027
2025-07-28,El Refugio,Grande,59,15725.0,47,0.7966
2025-07-28,El Refugio,Mediano,150,31845.0,105,0.7
2025-07-28,Jurica,Chico,68,11120.0,50,0.7353
2025-07-28,Jurica,Grande,32,8525.0,26,0.8125
2025-07-28,Jurica,Mediano,114,24020.0,75,0.6579
2025-07-28,Juriquilla,Chico,96,15960.0,77,0.8021
2025-07-28,Juriquilla,Grande,85,22195.0,57,0.6706
2025-07-28,Juriquilla,Mediano,205,43990.0,156,0.761
2025-07-29,Campanario,Chico,100,16650.0,81,0.81
2025-07-29,Campanario,Grande,68,17865.0,48,0.7059
2025-07-29,Campanario,Mediano,161,34410.0,119,0.7391
2025-07-29,Centro Sur,Chico,54,9040.0,45,0.8333
2025-07-29,Centro Sur,Grande,33,8725.0,25,0.7576
2025-07-29,Centro Sur,Mediano,107,23015.0,83,0.7757
2025-07-29,El Refugio,Chico,115,19140.0,93,0.8087
2025-07-29,El Refugio,Grande,46,12140.0,34,0.7391
2025-07-29,El Refugio,Mediano,154,33010.0,116,0.7532
2025-07-29,Jurica,Chico,77,12490.0,54,0.7013
2025-07-29,Jurica,Grande,37,9790.0,28,0.7568
2025-07-29,Jurica,Mediano,123,25660.0,75,0.6098
2025-07-29,Juriquilla,Chico,93,15300.0,71,0.7634
2025-07-29,Juriquilla,Grande,76,20355.0,64,0.8421
2025-07-29,Juriquilla,Mediano,172,36570.0,121,0.7035
2025-07-30,Campanario,Chico,107,17370.0,75,0.7009
2025-07-30,Campanario,Grande,69,18135.0,49,0.7101
2025-07-30,Campanario,Mediano,187,40450.0,149,0.7968
2025-07-30,Centro Sur,Chico,58,9465.0,42,0.7241
2025-07-30,Centro Sur,Grande,42,11140.0,32,0.7619
2025-07-30,Centro Sur,Mediano,104,22505.0,83,0.7981
